Rk,Tm,Year,Date,Time,LTime,,Opp,Week,G#,Day,Result,OT,Att,Yds,Y/A,TD
4741,IND,2019,2019-12-16,8:15,7:15,@,NOR,15,14,Mon,L 7-34,,33,117,3.55,0
4742,ARI,2003,2003-11-23,4:06,2:06,,STL,12,11,Sun,L 27-30,OT,26,117,4.50,1
4743,ARI,2020,2020-09-20,4:05,2:05,,WAS,2,2,Sun,W 30-15,,23,117,5.09,1
4744,ARI,2020,2020-12-20,4:05,2:05,,PHI,15,14,Sun,W 33-26,,29,117,4.03,1
4745,DAL,2003,2003-10-12,1:03,12:03,,PHI,6,5,Sun,W 23-21,,32,117,3.66,2
4746,DAL,2006,2006-11-05,1:02,1:02,@,WAS,9,8,Sun,L 19-22,,32,117,3.66,1
4747,DAL,2019,2019-09-29,8:20,7:20,@,NOR,4,4,Sun,L 10-12,,27,117,4.33,0
4748,DAL,2020,2020-09-27,4:25,1:25,@,SEA,3,3,Sun,L 31-38,,26,117,4.50,0
4749,DEN,2001,2001-10-28,2:15,2:15,,NWE,7,7,Sun,W 31-20,,24,117,4.88,0
4750,DEN,2020,2020-10-18,1:00,1:00,@,NWE,6,5,Sun,W 18-12,,25,117,4.68,1
4751,DET,2018,2018-12-16,1:00,1:00,@,BUF,15,14,Sun,L 13-14,,37,117,3.16,1
4752,GNB,2010,2010-11-28,1:02,1:02,@,ATL,12,11,Sun,L 17-20,,27,117,4.33,1
4753,GNB,2011,2011-12-11,4:15,3:15,,OAK,14,13,Sun,W 46-16,,29,117,4.03,1
4754,GNB,2020,2020-12-06,4:25,3:25,,PHI,13,12,Sun,W 30-16,,25,117,4.68,0
4755,HOU,2010,2010-10-10,1:03,12:03,,NYG,5,5,Sun,L 10-34,,32,117,3.66,1
4756,HOU,2021,2021-09-23,8:20,7:20,,CAR,3,3,Thu,L 9-24,,33,117,3.55,3
4757,JAX,2000,2000-11-26,4:15,4:15,,TEN,13,12,Sun,W 16-13,,31,117,3.77,1
4758,JAX,2004,2004-10-03,1:02,1:02,,IND,4,4,Sun,L 17-24,,27,117,4.33,1
4759,JAX,2006,2006-12-24,1:03,1:03,,NWE,16,15,Sun,L 21-24,,30,117,3.90,2
4760,KAN,2006,2006-11-12,1:03,1:03,@,MIA,10,9,Sun,L 10-13,,36,117,3.25,1
4761,KAN,2011,2011-09-25,4:05,1:05,@,SDG,3,3,Sun,L 17-20,,30,117,3.90,2
4762,KAN,2016,2016-09-25,4:26,3:26,,NYJ,3,3,Sun,W 24-3,,22,117,5.32,0
4763,MIA,2006,2006-12-31,4:15,4:15,@,IND,17,16,Sun,L 22-27,,31,117,3.77,1
4764,MIA,2019,2019-10-20,1:00,1:00,@,BUF,7,6,Sun,L 21-31,,23,117,5.09,0
4765,MIA,2020,2020-12-20,1:00,1:00,,NWE,15,14,Sun,W 22-12,,22,117,5.32,0
4766,MIN,2004,2005-01-02,1:04,1:04,@,WAS,17,16,Sun,L 18-21,,31,117,3.77,1
4767,NOR,2006,2006-09-25,8:48,7:48,,ATL,3,3,Mon,W 23-3,,23,117,5.09,0
4768,NOR,2011,2011-10-16,4:15,4:15,@,TAM,6,6,Sun,L 20-26,,25,117,4.68,0
4769,NOR,2012,2012-10-07,8:31,7:31,,SDG,5,5,Sun,W 31-24,,18,117,6.50,1
4770,NWE,2006,2006-11-12,1:02,1:02,,NYJ,10,9,Sun,L 14-17,,29,117,4.03,1
4771,NWE,2009,2009-09-20,1:02,1:02,@,NYJ,2,2,Sun,L 9-16,,31,117,3.77,0
4772,NWE,2018,2018-11-04,8:20,8:20,,GNB,9,9,Sun,W 31-17,,25,117,4.68,0
4773,NYG,2007,2007-12-23,1:02,1:02,@,BUF,16,15,Sun,W 38-21,,28,117,4.18,1
4774,NYG,2016,2016-12-04,4:25,4:25,@,PIT,13,12,Sun,L 14-24,,30,117,3.90,0
4775,NYG,2021,2021-11-07,1:00,1:00,,LVR,9,9,Sun,W 23-16,,20,117,5.85,0
4776,NYJ,2020,2020-10-01,8:20,8:20,,DEN,4,4,Thu,L 28-37,,32,117,3.66,2
4777,TEN,2006,2006-12-24,1:02,1:02,@,BUF,16,15,Sun,W 30-29,,24,117,4.88,1
4778,TEN,2012,2012-12-23,1:02,12:02,@,GNB,16,15,Sun,L 7-55,,35,117,3.34,4
4779,TEN,2018,2018-09-30,1:00,12:00,,PHI,4,4,Sun,W 26-23,OT,22,117,5.32,0
4780,TEN,2019,2019-11-24,4:05,3:05,,JAX,12,11,Sun,W 42-20,,27,117,4.33,2
4781,PHI,2001,2001-12-22,5:15,2:15,@,SFO,15,14,Sat,L 3-13,,30,117,3.90,0
4782,PHI,2021,2021-09-19,1:00,1:00,,SFO,2,2,Sun,L 11-17,,38,117,3.08,1
4783,PIT,2000,2000-12-03,1:01,1:01,,OAK,14,13,Sun,W 21-20,,28,117,4.18,0
4784,PIT,2008,2008-12-21,1:02,12:02,@,TEN,16,15,Sun,L 14-31,,31,117,3.77,2
4785,PIT,2021,2021-09-12,1:00,1:00,@,BUF,1,1,Sun,W 23-16,,25,117,4.68,0
4786,OAK,2006,2006-12-31,1:02,1:02,@,NYJ,17,16,Sun,L 3-23,,37,117,3.16,1
4787,STL,2004,2004-10-24,1:02,1:02,@,MIA,7,7,Sun,L 14-31,,34,117,3.44,2
4788,BAL,2011,2011-12-24,1:03,1:03,,CLE,16,15,Sat,W 20-14,,25,117,4.68,0
4789,SDG,2000,2000-09-17,4:05,3:05,@,KAN,3,3,Sun,L 10-42,,34,117,3.44,1
4790,SDG,2001,2001-11-11,4:05,2:05,@,DEN,9,9,Sun,L 16-26,,42,117,2.79,0
4791,SDG,2001,2001-12-02,4:05,1:05,@,SEA,12,12,Sun,L 10-13,OT,36,117,3.25,1
4792,SDG,2002,2002-10-06,4:05,2:05,@,DEN,5,5,Sun,L 9-26,,31,117,3.77,0
4793,SDG,2010,2010-10-17,1:00,12:00,@,STL,6,6,Sun,L 17-20,,35,117,3.34,1
4794,SEA,2015,2015-11-15,8:35,5:35,,ARI,10,9,Sun,L 32-39,,33,117,3.55,1
4795,SFO,2003,2003-11-30,1:02,1:02,@,BAL,13,12,Sun,L 6-44,,29,117,4.03,2
4796,SFO,2004,2004-09-26,4:16,1:16,@,SEA,3,3,Sun,L 0-34,,37,117,3.16,2
4797,SFO,2007,2007-12-09,4:05,1:05,,MIN,14,13,Sun,L 7-27,,31,117,3.77,1
4798,SFO,2019,2019-11-24,8:20,5:20,,GNB,12,11,Sun,W 37-8,,28,117,4.18,0
4799,WAS,2008,2008-11-16,8:23,8:23,,DAL,11,10,Sun,L 10-14,,28,117,4.18,1
4800,WAS,2012,2012-12-03,8:40,8:40,,NYG,13,12,Mon,W 17-16,,29,117,4.03,0
4801,ATL,2007,2007-11-04,1:02,1:02,,SFO,9,8,Sun,W 20-16,,24,116,4.83,1
4802,ATL,2010,2010-11-11,8:31,8:31,,BAL,10,9,Thu,W 26-21,,21,116,5.52,0
4803,ATL,2011,2011-12-15,8:29,8:29,,JAX,15,14,Thu,W 41-14,,19,116,6.11,0
4804,ATL,2012,2012-09-23,4:05,1:05,@,SDG,3,3,Sun,W 27-3,,17,116,6.82,0
4805,BUF,2002,2002-12-15,1:02,1:02,,SDG,15,14,Sun,W 20-13,,30,116,3.87,1
4806,BUF,2009,2009-10-25,4:05,4:05,@,CAR,7,7,Sun,W 20-9,,25,116,4.64,1
4807,BUF,2014,2014-12-28,1:02,1:02,@,NWE,17,16,Sun,W 17-9,,25,116,4.64,0
4808,BUF,2015,2015-12-13,1:01,1:01,@,PHI,14,13,Sun,L 20-23,,34,116,3.41,1
4809,CAR,2018,2018-12-09,1:00,1:00,@,CLE,14,13,Sun,L 20-26,,21,116,5.52,2
4810,CIN,2010,2010-10-03,1:02,1:02,@,CLE,4,4,Sun,L 20-23,,35,116,3.31,1
4811,CIN,2015,2015-11-01,1:02,1:02,@,PIT,8,7,Sun,W 16-10,,19,116,6.11,0
4812,CLE,2004,2004-09-26,1:02,1:02,@,NYG,3,3,Sun,L 10-27,,32,116,3.63,3
4813,CLE,2004,2004-12-26,8:37,8:37,@,MIA,16,15,Sun,L 7-10,,25,116,4.64,0
4814,CLE,2005,2005-09-18,4:15,3:15,@,GNB,2,2,Sun,W 26-24,,30,116,3.87,0
4815,CLE,2018,2018-10-07,1:00,1:00,,BAL,5,5,Sun,W 12-9,OT,25,116,4.64,0
4816,IND,2008,2008-10-19,4:15,3:15,@,GNB,7,6,Sun,L 14-34,,35,116,3.31,1
4817,IND,2015,2015-10-18,8:30,8:30,,NWE,6,6,Sun,L 27-34,,25,116,4.64,1
4818,IND,2016,2016-09-11,4:27,4:27,,DET,1,1,Sun,L 35-39,,24,116,4.83,2
4819,IND,2016,2016-11-06,4:25,3:25,@,GNB,9,9,Sun,W 31-26,,19,116,6.11,0
4820,ARI,2016,2016-11-27,1:00,1:00,@,ATL,12,11,Sun,L 19-38,,30,116,3.87,3
4821,ARI,2019,2019-09-08,4:25,2:25,,DET,1,1,Sun,T 27-27,OT,32,116,3.63,0
4822,DAL,2004,2004-11-07,1:02,1:02,@,CIN,9,8,Sun,L 3-26,,31,116,3.74,1
4823,DAL,2009,2009-10-04,4:15,2:15,@,DEN,4,4,Sun,L 10-17,,25,116,4.64,0
4824,DAL,2012,2012-12-23,1:02,12:02,,NOR,16,15,Sun,L 31-34,OT,38,116,3.05,1
4825,DEN,2013,2013-11-24,8:30,8:30,@,NWE,12,11,Sun,L 31-34,OT,31,116,3.74,1
4826,DEN,2018,2018-12-30,4:25,2:25,,LAC,17,16,Sun,L 9-23,,30,116,3.87,1
4827,DET,2004,2004-12-12,4:15,3:15,@,GNB,14,13,Sun,L 13-16,,29,116,4.00,0
4828,DET,2006,2006-12-24,1:03,1:03,,CHI,16,15,Sun,L 21-26,,30,116,3.87,1
4829,DET,2008,2008-11-23,1:03,1:03,,TAM,12,11,Sun,L 20-38,,33,116,3.52,1
4830,DET,2016,2016-10-09,1:02,1:02,,PHI,5,5,Sun,W 24-23,,21,116,5.52,0
4831,DET,2020,2020-11-22,1:00,1:00,@,CAR,11,10,Sun,L 0-20,,34,116,3.41,1
4832,DET,2021,2021-09-26,1:00,1:00,,BAL,3,3,Sun,L 17-19,,22,116,5.27,0
4833,HOU,2015,2015-12-13,8:31,7:31,,NWE,14,13,Sun,L 6-27,,31,116,3.74,1
4834,HOU,2018,2018-10-25,8:20,7:20,,MIA,8,8,Thu,W 42-23,,25,116,4.64,1
4835,JAX,2014,2014-11-30,1:03,1:03,,NYG,13,12,Sun,W 25-24,,35,116,3.31,2
4836,JAX,2017,2017-12-31,4:25,12:00,@,TEN,17,16,Sun,L 10-15,,39,116,2.97,0
4837,KAN,2006,2006-09-10,1:00,12:00,,CIN,1,1,Sun,L 10-23,,34,116,3.41,2
4838,KAN,2016,2016-11-20,1:00,12:00,,TAM,11,10,Sun,L 17-19,,34,116,3.41,0
4839,MIA,2002,2002-12-29,1:02,1:02,@,NWE,17,16,Sun,L 24-27,OT,31,116,3.74,1
4840,MIA,2004,2004-11-21,4:06,1:06,@,SEA,11,10,Sun,L 17-24,,38,116,3.05,1
4841,MIA,2011,2011-10-02,4:15,1:15,@,SDG,4,4,Sun,L 16-26,,28,116,4.14,1
4842,MIA,2011,2011-11-06,1:03,12:03,@,KAN,9,8,Sun,W 31-3,,34,116,3.41,0
4843,MIA,2016,2016-12-17,8:25,8:25,@,NYJ,15,14,Sat,W 34-13,,23,116,5.04,0
4844,MIA,2017,2017-12-17,1:00,1:00,@,BUF,15,14,Sun,L 16-24,,30,116,3.87,2
4845,MIA,2018,2018-09-09,1:00,1:00,,TEN,1,1,Sun,W 27-20,,29,116,4.00,1
4846,MIN,2015,2015-11-29,1:02,1:02,@,ATL,12,11,Sun,W 20-10,,24,116,4.83,0
4847,NOR,2006,2006-12-10,8:21,7:21,@,DAL,14,13,Sun,W 42-17,,16,116,7.25,1
4848,NOR,2016,2016-12-18,4:05,2:05,@,ARI,15,14,Sun,W 48-41,,15,116,7.73,3
4849,NOR,2020,2020-09-21,8:15,5:15,@,LVR,2,2,Mon,L 24-34,,35,116,3.31,1
4850,NWE,2005,2005-10-09,1:05,1:05,@,ATL,5,5,Sun,W 31-28,,26,116,4.46,0
4851,NWE,2008,2008-12-14,4:15,1:15,@,OAK,15,14,Sun,W 49-26,,27,116,4.30,1
4852,NWE,2009,2009-10-04,1:02,1:02,,BAL,4,4,Sun,W 27-21,,17,116,6.82,0
4853,NWE,2014,2014-12-21,1:02,1:02,@,NYJ,16,15,Sun,W 17-16,,32,116,3.63,0
4854,NYG,2012,2012-11-25,8:30,8:30,,GNB,12,11,Sun,W 38-10,,26,116,4.46,0
4855,NYJ,2014,2014-11-24,7:05,7:05,@,BUF,12,11,Mon,L 3-38,,29,116,4.00,2
4856,TEN,2003,2003-12-07,1:03,12:03,,IND,14,13,Sun,L 27-29,,34,116,3.41,2
4857,TEN,2011,2011-11-20,4:15,4:15,@,ATL,11,10,Sun,L 17-23,,36,116,3.22,1
4858,TEN,2014,2014-09-21,1:02,1:02,@,CIN,3,3,Sun,L 7-33,,31,116,3.74,3
4859,TEN,2015,2015-09-20,1:02,1:02,@,CLE,2,2,Sun,L 14-28,,30,116,3.87,1
4860,TEN,2017,2017-12-24,1:00,12:00,,LAR,16,15,Sun,L 23-27,,26,116,4.46,0
4861,PHI,2009,2009-10-18,4:05,1:05,@,OAK,6,5,Sun,L 9-13,,35,116,3.31,0
4862,PHI,2020,2020-10-04,8:20,5:20,@,SFO,4,4,Sun,W 25-20,,20,116,5.80,2
4863,PIT,2003,2003-12-21,4:05,4:05,,SDG,16,15,Sun,W 40-24,,27,116,4.30,2
4864,PIT,2014,2014-12-28,8:30,8:30,,CIN,17,16,Sun,W 27-17,,29,116,4.00,0
4865,OAK,2005,2005-10-02,4:15,1:15,,DAL,4,4,Sun,W 19-13,,32,116,3.63,0
4866,OAK,2008,2008-09-21,1:02,1:02,@,BUF,3,3,Sun,L 23-24,,30,116,3.87,2
4867,OAK,2014,2014-10-12,4:05,1:05,,SDG,6,5,Sun,L 28-31,,33,116,3.52,1
4868,OAK,2017,2017-09-24,8:30,8:30,@,WAS,3,3,Sun,L 10-27,,34,116,3.41,0
4869,STL,2001,2001-09-23,4:29,1:29,@,SFO,2,2,Sun,W 30-26,,25,116,4.64,2
4870,STL,2003,2003-10-19,1:02,12:02,,GNB,7,6,Sun,W 34-24,,26,116,4.46,1
4871,STL,2010,2010-09-26,4:05,3:05,,WAS,3,3,Sun,W 30-16,,17,116,6.82,0
4872,STL,2011,2012-01-01,1:00,12:00,,SFO,17,16,Sun,L 27-34,,37,116,3.14,2
4873,BAL,2002,2002-11-17,4:16,4:16,@,MIA,11,10,Sun,L 7-26,,39,116,2.97,3
4874,BAL,2006,2006-10-09,8:41,6:41,@,DEN,5,5,Mon,L 3-13,,28,116,4.14,0
4875,BAL,2010,2010-09-13,7:26,7:26,@,NYJ,1,1,Mon,W 10-9,,21,116,5.52,0
4876,BAL,2012,2012-11-04,1:03,1:03,@,CLE,9,8,Sun,W 25-15,,27,116,4.30,0
4877,SDG,2004,2004-10-24,1:02,1:02,@,CAR,7,7,Sun,W 17-6,,30,116,3.87,0
4878,SDG,2009,2009-11-08,4:15,4:15,@,NYG,9,8,Sun,W 21-20,,29,116,4.00,0
4879,SEA,2000,2000-09-17,4:15,1:15,,NOR,3,3,Sun,W 20-10,,26,116,4.46,0
4880,SEA,2000,2000-11-05,4:15,1:15,,SDG,10,10,Sun,W 17-15,,33,116,3.52,0
4881,SEA,2008,2008-11-27,4:29,3:29,@,DAL,13,12,Thu,L 9-34,,24,116,4.83,1
4882,SEA,2017,2017-12-31,4:25,1:25,,ARI,17,16,Sun,L 24-26,,33,116,3.52,1
4883,SFO,2008,2008-09-21,4:06,1:06,,DET,3,3,Sun,W 31-13,,20,116,5.80,0
4884,SFO,2009,2009-12-20,4:16,4:16,@,PHI,15,14,Sun,L 13-27,,33,116,3.52,2
4885,SFO,2017,2017-09-10,4:25,1:25,,CAR,1,1,Sun,L 3-23,,38,116,3.05,0
4886,SFO,2018,2018-09-09,1:00,3:00,@,MIN,1,1,Sun,L 16-24,,32,116,3.63,0
4887,SFO,2018,2018-10-15,8:15,7:15,@,GNB,6,6,Mon,L 30-33,,21,116,5.52,1
4888,SFO,2019,2019-12-08,1:00,12:00,@,NOR,14,13,Sun,W 48-46,,27,116,4.30,1
4889,SFO,2021,2021-09-12,1:00,1:00,@,DET,1,1,Sun,W 41-33,,24,116,4.83,1
4890,TAM,2000,2000-09-10,1:01,1:01,,CHI,2,2,Sun,W 41-0,,22,116,5.27,0
4891,TAM,2011,2011-12-11,1:03,1:03,@,JAX,14,13,Sun,L 14-41,,33,116,3.52,2
4892,TAM,2018,2018-11-11,1:00,1:00,,WAS,10,9,Sun,L 3-16,,25,116,4.64,0
4893,WAS,2008,2008-09-21,1:02,1:02,,ARI,3,3,Sun,W 24-17,,23,116,5.04,0
4894,ATL,2009,2009-10-25,4:15,3:15,@,DAL,7,6,Sun,L 21-37,,28,115,4.11,0
4895,ATL,2011,2011-09-25,4:16,4:16,@,TAM,3,3,Sun,L 13-16,,36,115,3.19,1
4896,ATL,2016,2016-09-26,8:30,7:30,@,NOR,3,3,Mon,W 45-32,,23,115,5.00,1
4897,ATL,2019,2019-12-22,1:00,1:00,,JAX,16,15,Sun,W 24-12,,24,115,4.79,0
4898,BUF,2001,2001-10-18,8:35,8:35,@,JAX,6,5,Thu,W 13-10,,21,115,5.48,0
4899,BUF,2008,2008-12-07,4:05,4:05,,MIA,14,13,Sun,L 3-16,,34,115,3.38,0
4900,CAR,2008,2008-09-14,1:03,1:03,,CHI,2,2,Sun,W 20-17,,29,115,3.97,1
4901,CAR,2008,2008-10-19,1:04,1:04,,NOR,7,7,Sun,W 30-7,,22,115,5.23,1
4902,CAR,2010,2010-12-23,8:29,8:29,@,PIT,16,15,Thu,L 3-27,,33,115,3.48,2
4903,CAR,2015,2015-10-18,4:06,1:06,@,SEA,6,5,Sun,W 27-23,,26,115,4.42,1
4904,CAR,2019,2019-12-29,1:00,1:00,,NOR,17,16,Sun,L 10-42,,35,115,3.29,2
4905,CHI,2015,2015-09-20,1:00,12:00,,ARI,2,2,Sun,L 23-48,,28,115,4.11,1
4906,CIN,2013,2013-12-22,1:02,1:02,,MIN,16,15,Sun,W 42-14,,17,115,6.76,1
4907,CIN,2017,2017-10-29,1:00,1:00,,IND,8,7,Sun,W 24-23,,28,115,4.11,0
4908,CIN,2021,2021-10-24,1:00,1:00,@,BAL,7,7,Sun,W 41-17,,24,115,4.79,1
4909,CLE,2003,2003-12-28,1:02,1:02,@,CIN,17,16,Sun,W 22-14,,25,115,4.60,2
4910,CLE,2016,2016-09-25,1:02,1:02,@,MIA,3,3,Sun,L 24-30,OT,25,115,4.60,1
4911,CLE,2021,2021-10-31,1:00,1:00,,PIT,8,8,Sun,L 10-15,,32,115,3.59,1
4912,IND,2001,2002-01-06,1:00,1:00,,DEN,17,16,Sun,W 29-10,,25,115,4.60,0
4913,IND,2004,2004-12-05,1:02,1:02,,TEN,13,12,Sun,W 51-24,,25,115,4.60,0
4914,IND,2012,2012-11-18,4:25,4:25,@,NWE,11,10,Sun,L 24-59,,25,115,4.60,2
4915,IND,2013,2013-09-22,4:25,1:25,@,SFO,3,3,Sun,W 27-7,,23,115,5.00,1
4916,IND,2014,2014-12-07,1:03,1:03,@,CLE,14,13,Sun,W 25-24,,32,115,3.59,1
4917,ARI,2012,2012-09-09,4:25,1:25,,SEA,1,1,Sun,W 20-16,,33,115,3.48,0
4918,ARI,2015,2015-11-15,8:35,5:35,@,SEA,10,9,Sun,W 39-32,,18,115,6.39,2
4919,ARI,2019,2019-09-29,4:05,2:05,,SEA,4,4,Sun,L 10-27,,27,115,4.26,1
4920,DAL,2019,2019-10-20,8:20,7:20,,PHI,7,7,Sun,W 37-10,,28,115,4.11,0
4921,DEN,2019,2019-12-01,4:25,2:25,,LAC,13,12,Sun,W 23-20,,29,115,3.97,0
4922,DET,2005,2005-10-30,1:04,1:04,,CHI,8,7,Sun,L 13-19,OT,29,115,3.97,0
4923,GNB,2009,2009-12-27,1:02,12:02,,SEA,16,15,Sun,W 48-10,,29,115,3.97,0
4924,GNB,2014,2014-09-21,1:02,1:02,@,DET,3,3,Sun,L 7-19,,38,115,3.03,1
4925,GNB,2020,2020-12-19,8:15,7:15,,CAR,15,14,Sat,W 24-16,,27,115,4.26,1
4926,HOU,2010,2010-12-02,8:30,8:30,@,PHI,13,12,Thu,L 24-34,,29,115,3.97,2
4927,HOU,2012,2012-11-11,8:31,7:31,@,CHI,10,9,Sun,W 13-6,,23,115,5.00,0
4928,HOU,2020,2020-11-08,1:00,1:00,@,JAX,9,8,Sun,W 27-25,,27,115,4.26,2
4929,JAX,2001,2001-11-25,4:15,4:15,,BAL,11,10,Sun,L 21-24,,42,115,2.74,2
4930,JAX,2007,2007-12-16,1:03,1:03,@,PIT,15,14,Sun,W 29-22,,18,115,6.39,0
4931,JAX,2015,2015-10-25,8:35,1:35,,BUF,7,7,Sun,W 34-31,,28,115,4.11,0
4932,KAN,2006,2006-11-05,1:02,12:02,@,STL,9,8,Sun,W 31-17,,28,115,4.11,1
4933,MIA,2003,2003-11-02,1:04,1:04,,IND,9,8,Sun,L 17-23,,35,115,3.29,1
4934,MIA,2020,2020-10-18,4:05,4:05,,NYJ,6,6,Sun,W 24-0,,22,115,5.23,0
4935,MIN,2017,2017-10-09,8:30,7:30,@,CHI,5,5,Mon,W 20-17,,29,115,3.97,0
4936,MIN,2017,2017-10-29,9:30,2:30,@,CLE,8,8,Sun,W 33-16,,22,115,5.23,2
4937,MIN,2021,2021-12-20,8:15,7:15,@,CHI,15,14,Mon,W 17-9,,28,115,4.11,0
4938,NOR,2013,2013-09-30,8:40,7:40,,MIA,4,4,Mon,W 38-17,,19,115,6.05,1
4939,NOR,2015,2015-10-04,8:30,7:30,,DAL,4,4,Sun,W 26-20,OT,28,115,4.11,1
4940,NOR,2015,2015-12-13,1:02,1:02,@,TAM,14,13,Sun,W 24-17,,19,115,6.05,1
4941,NOR,2019,2019-09-15,4:25,1:25,@,LAR,2,2,Sun,L 9-27,,30,115,3.83,2
4942,NWE,2020,2020-11-15,8:20,8:20,,BAL,10,9,Sun,W 23-17,,28,115,4.11,0
4943,NYG,2004,2004-10-24,1:03,1:03,,DET,7,6,Sun,L 13-28,,29,115,3.97,2
4944,NYJ,2001,2001-10-14,4:15,4:15,,MIA,5,5,Sun,W 21-17,,29,115,3.97,1
4945,NYJ,2003,2003-11-02,1:03,1:03,,NYG,9,8,Sun,L 28-31,OT,33,115,3.48,1
4946,NYJ,2005,2005-10-02,4:05,4:05,@,BAL,4,4,Sun,L 3-13,,45,115,2.56,1
4947,NYJ,2011,2011-12-24,1:03,1:03,,NYG,16,15,Sat,L 14-29,,26,115,4.42,2
4948,NYJ,2013,2013-12-22,1:02,1:02,,CLE,16,15,Sun,W 24-13,,21,115,5.48,1
4949,NYJ,2021,2021-11-21,1:00,1:00,,MIA,11,10,Sun,L 17-24,,33,115,3.48,1
4950,TEN,2000,2000-09-24,1:01,1:01,@,PIT,4,3,Sun,W 23-20,,25,115,4.60,2
4951,TEN,2016,2016-10-02,1:02,12:02,@,HOU,4,4,Sun,L 20-27,,24,115,4.79,0
4952,PHI,2005,2005-11-20,1:04,1:04,@,NYG,11,10,Sun,L 17-27,,29,115,3.97,0
4953,PHI,2010,2010-09-19,1:02,1:02,@,DET,2,2,Sun,W 35-32,,26,115,4.42,2
4954,PHI,2014,2014-12-14,8:35,8:35,,DAL,15,14,Sun,L 27-38,,42,115,2.74,2
4955,PIT,2006,2006-11-05,4:15,4:15,,DEN,9,8,Sun,L 20-31,,23,115,5.00,1
4956,OAK,2008,2008-11-23,4:05,2:05,@,DEN,12,11,Sun,W 31-10,,28,115,4.11,1
4957,OAK,2010,2011-01-02,1:02,12:02,@,KAN,17,16,Sun,W 31-10,,29,115,3.97,1
4958,OAK,2017,2017-12-31,4:25,1:25,@,LAC,17,16,Sun,L 10-30,,30,115,3.83,0
4959,SDG,2007,2007-10-28,4:05,1:05,,HOU,8,7,Sun,W 35-10,,29,115,3.97,0
4960,SDG,2009,2009-11-22,4:15,2:15,@,DEN,11,10,Sun,W 32-3,,17,115,6.76,0
4961,SDG,2009,2009-12-06,4:05,4:05,@,CLE,13,12,Sun,W 30-23,,22,115,5.23,0
4962,SDG,2012,2012-09-30,1:03,12:03,@,KAN,4,4,Sun,W 37-20,,22,115,5.23,1
4963,SDG,2012,2012-12-30,4:21,1:21,,OAK,17,16,Sun,W 24-21,,29,115,3.97,1
4964,LAC,2020,2020-10-04,1:00,1:00,@,TAM,4,4,Sun,L 31-38,,27,115,4.26,0
4965,SEA,2005,2005-09-18,4:06,1:06,,ATL,2,2,Sun,W 21-18,,28,115,4.11,1
4966,SEA,2008,2008-12-21,4:06,1:06,,NYJ,16,15,Sun,W 13-3,,25,115,4.60,0
4967,SEA,2019,2019-09-29,4:05,2:05,@,ARI,4,4,Sun,W 27-10,,23,115,5.00,1
4968,SFO,2001,2001-09-23,4:29,1:29,,STL,2,2,Sun,L 26-30,,25,115,4.60,0
4969,SFO,2001,2001-12-09,1:02,12:02,@,STL,13,12,Sun,L 14-27,,30,115,3.83,1
4970,SFO,2006,2006-12-31,4:16,2:16,@,DEN,17,16,Sun,W 26-23,OT,27,115,4.26,0
4971,SFO,2014,2014-10-19,8:30,6:30,@,DEN,7,7,Sun,L 17-42,,27,115,4.26,2
4972,TAM,2000,2000-10-09,9:10,8:10,@,MIN,6,6,Mon,L 23-30,,30,115,3.83,1
4973,TAM,2004,2004-12-19,4:05,4:05,,NOR,15,14,Sun,L 17-21,,29,115,3.97,0
4974,TAM,2017,2017-12-24,1:00,1:00,@,CAR,16,15,Sun,L 19-22,,31,115,3.71,1
4975,WAS,2014,2014-09-07,1:03,12:03,@,HOU,1,1,Sun,L 6-17,,34,115,3.38,0
4976,WAS,2019,2019-11-17,1:00,1:00,,NYJ,11,10,Sun,L 17-34,,33,115,3.48,1
4977,ATL,2001,2001-12-09,1:05,1:05,,NOR,13,12,Sun,L 10-28,,21,114,5.43,2
4978,ATL,2021,2021-11-14,1:00,12:00,@,DAL,10,9,Sun,L 3-43,,37,114,3.08,3
4979,BUF,2000,2000-11-26,1:00,1:00,@,TAM,13,12,Sun,L 17-31,,25,114,4.56,3
