Rk,Tm,Year,Date,Time,LTime,,Opp,Week,G#,Day,Result,OT,Att,Yds,Y/A,TD
1324,TEN,2021,2021/10/3,1:00,1:00,@,NYJ,4,4,Sun,L 24-27,OT,37,177,4.78,1
1325,PHI,2011,2011/9/25,1:03,1:03,,NYG,3,3,Sun,L 16-29,,40,177,4.43,1
1326,PHI,2015,2015/10/25,8:31,8:31,@,CAR,7,7,Sun,L 16-27,,30,177,5.9,1
1327,PIT,2009,2009/10/4,8:30,8:30,,SDG,4,4,Sun,W 38-28,,36,177,4.92,2
1328,BAL,2000,2000/12/17,4:15,2:15,@,ARI,16,15,Sun,W 13-7,,37,177,4.78,1
1329,SDG,2013,2013/12/12,8:29,6:29,@,DEN,15,14,Thu,W 27-20,,44,177,4.02,1
1330,SFO,2013,2013/10/6,8:31,5:31,,HOU,5,5,Sun,W 34-3,,36,177,4.92,2
1331,TAM,2001,2001/10/28,1:01,1:01,,MIN,7,6,Sun,W 41-14,,43,177,4.12,3
1332,WAS,2006,2006/12/3,1:03,1:03,,ATL,13,12,Sun,L 14-24,,35,177,5.06,1
1333,ATL,2008,2008/10/5,1:02,12:02,@,GNB,5,5,Sun,W 27-24,,36,176,4.89,1
1334,ATL,2009,2009/11/15,1:03,1:03,@,CAR,10,9,Sun,L 19-28,,29,176,6.07,1
1335,ATL,2015,2015/10/11,1:02,1:02,,WAS,5,5,Sun,W 25-19,OT,32,176,5.5,1
1336,BUF,2007,2007/11/4,1:02,1:02,,CIN,9,8,Sun,W 33-21,,35,176,5.03,1
1337,BUF,2018,2018/12/9,1:00,1:00,,NYJ,14,13,Sun,L 23-27,,31,176,5.68,2
1338,CAR,2016,2016/9/18,1:03,1:03,,SFO,2,2,Sun,W 46-27,,37,176,4.76,0
1339,CHI,2005,2005/10/9,1:03,1:03,@,CLE,5,4,Sun,L 10-20,,34,176,5.18,0
1340,CHI,2021,2021/10/31,1:00,12:00,,SFO,8,8,Sun,L 22-33,,36,176,4.89,1
1341,CLE,2014,2014/10/5,1:02,12:02,@,TEN,5,4,Sun,W 29-28,,36,176,4.89,0
1342,IND,2005,2005/10/17,8:08,8:08,,STL,6,6,Mon,W 45-28,,38,176,4.63,4
1343,ARI,2008,2008/11/2,1:00,12:00,@,STL,9,8,Sun,W 34-13,,34,176,5.18,1
1344,DEN,2003,2003/10/5,1:00,12:00,@,KAN,5,5,Sun,L 23-24,,31,176,5.68,1
1345,GNB,2000,2000/9/24,4:06,1:06,@,ARI,4,4,Sun,W 29-3,,36,176,4.89,1
1346,GNB,2012,2012/11/4,1:02,12:02,,ARI,9,9,Sun,W 31-17,,39,176,4.51,0
1347,HOU,2014,2014/10/5,1:03,12:03,@,DAL,5,5,Sun,L 17-20,OT,31,176,5.68,2
1348,HOU,2017,2017/12/25,4:30,3:30,,PIT,16,15,Mon,L 6-34,,28,176,6.29,0
1349,JAX,2014,2014/10/26,1:02,1:02,,MIA,8,8,Sun,L 13-27,,30,176,5.87,0
1350,PHI,2003,2003/9/28,1:02,1:02,@,BUF,4,3,Sun,W 23-13,,34,176,5.18,2
1351,PHI,2005,2005/11/27,4:16,4:16,,GNB,12,11,Sun,W 19-14,,35,176,5.03,1
1352,PHI,2017,2017/11/26,1:00,1:00,,CHI,12,11,Sun,W 31-3,,33,176,5.33,0
1353,PHI,2019,2019/9/26,8:20,7:20,@,GNB,4,4,Thu,W 34-27,,33,176,5.33,2
1354,PHI,2021,2021/11/7,4:05,4:05,,LAC,9,9,Sun,L 24-27,,39,176,4.51,2
1355,PIT,2008,2008/12/28,1:02,1:02,,CLE,17,16,Sun,W 31-0,,35,176,5.03,3
1356,STL,2004,2004/9/12,1:04,12:04,,ARI,1,1,Sun,W 17-10,,30,176,5.87,0
1357,BAL,2000,2000/9/24,1:02,1:02,,CIN,4,4,Sun,W 37-0,,38,176,4.63,2
1358,SDG,2004,2004/10/10,4:05,1:05,,JAX,5,5,Sun,W 34-21,,35,176,5.03,2
1359,SDG,2004,2004/11/21,4:05,1:05,@,OAK,11,10,Sun,W 23-17,,44,176,4,2
1360,SEA,2012,2012/12/2,1:03,12:03,@,CHI,13,12,Sun,W 23-17,OT,32,176,5.5,1
1361,SEA,2012,2012/12/23,8:31,5:31,,SFO,16,15,Sun,W 42-13,,39,176,4.51,1
1362,SEA,2015,2015/10/22,8:26,5:26,@,SFO,7,7,Thu,W 20-3,,41,176,4.29,1
1363,SEA,2018,2018/10/28,1:00,1:00,@,DET,8,7,Sun,W 28-14,,42,176,4.19,1
1364,TAM,2009,2009/12/27,1:03,12:03,@,NOR,16,15,Sun,W 20-17,OT,34,176,5.18,1
1365,TAM,2010,2010/12/19,1:03,1:03,,DET,15,14,Sun,L 20-23,OT,28,176,6.29,1
1366,WAS,2006,2006/12/24,1:02,12:02,@,STL,16,15,Sun,L 31-37,OT,38,176,4.63,3
1367,WAS,2012,2012/9/16,4:05,3:05,@,STL,2,2,Sun,L 28-31,,29,176,6.07,2
1368,ATL,2008,2008/12/14,1:03,1:03,,TAM,15,14,Sun,W 13-10,OT,43,175,4.07,1
1369,BUF,2019,2019/9/22,1:00,1:00,,CIN,3,3,Sun,W 21-17,,36,175,4.86,1
1370,CAR,2007,2007/9/23,4:15,4:15,@,ATL,3,3,Sun,W 27-20,,36,175,4.86,1
1371,CAR,2011,2011/10/23,1:05,1:05,,WAS,7,7,Sun,W 33-20,,37,175,4.73,2
1372,CAR,2015,2015/12/6,4:25,3:25,@,NOR,13,12,Sun,W 41-38,,34,175,5.15,1
1373,CIN,2015,2015/9/20,1:03,1:03,,SDG,2,2,Sun,W 24-19,,36,175,4.86,0
1374,IND,2014,2014/11/23,1:02,1:02,,JAX,12,11,Sun,W 23-3,,35,175,5,1
1375,IND,2019,2019/11/21,8:20,7:20,@,HOU,12,11,Thu,L 17-20,,39,175,4.49,2
1376,ARI,2015,2015/12/6,1:00,12:00,@,STL,13,12,Sun,W 27-3,,36,175,4.86,1
1377,ARI,2016,2016/12/11,1:00,1:00,@,MIA,14,13,Sun,L 23-26,,27,175,6.48,1
1378,DET,2019,2019/11/24,1:00,1:00,@,WAS,12,11,Sun,L 16-19,,32,175,5.47,0
1379,JAX,2017,2017/10/1,1:00,1:00,@,NYJ,4,4,Sun,L 20-23,OT,39,175,4.49,0
1380,MIN,2006,2006/10/22,4:16,1:16,@,SEA,7,6,Sun,W 31-13,,30,175,5.83,1
1381,MIN,2012,2012/10/7,4:15,3:15,,TEN,5,5,Sun,W 30-7,,31,175,5.65,1
1382,NWE,2018,2018/9/30,1:00,1:00,,MIA,4,4,Sun,W 38-7,,40,175,4.38,2
1383,NWE,2019,2019/12/15,1:00,1:00,@,CIN,15,14,Sun,W 34-13,,32,175,5.47,1
